image,prediction
img\1_30_642_.jpg,добежит
img\12_8_93.jpg,Жем
img\4_2_258.jpg,На печальные
img\0_46_0.jpg,А встретятся
img\1_13_642_.jpg,"Ой,"
img\5_35_305.jpg,"мирный трактор,"
img\6_37_794.jpg,"тебя,"
img\1_23_87.jpg,Дали смолому
img\8_26_843.jpg,"жного зверя в клетку,"
img\10_19_310.jpg,КОКШЕТАУ
img\0_0_56.jpg,Шеи человек
img\11_5_38.jpg,Область
img\5_7_361.jpg,Далеко с моря
img\10_21_151.jpg,россил
img\4_28_290.jpg,поляны
img\1_17_660.jpg,Мои руки
img\5_3_342.jpg,Опять полны
img\10_7_37.jpg,Актау
img\7_13_813.jpg,Как мальник
img\7_4_818.jpg,сперва измучившись
img\8_44_497.jpg,"помимо вал,"
img\2_10_145.jpg,Что добродетель
img\6_26_374.jpg,"о подвигах, о славе"
img\12_16_130.jpg,Караганда
img\10_18_398.jpg,Туркестан
img\4_6_732.jpg,Колокольчик
img\10_34_459.jpg,Павлодарская
img\1_39_641.jpg,опять
img\2_42_137.jpg,"не достиг,"
img\9_17_538.jpg,Лутами кататся
img\5_30_339.jpg,"мрак приморской ноги,"
img\7_27_435.jpg,"хлеб,"
img\1_45_109.jpg,"скакуна,"
img\10_25_275.jpg,МОЛДАВИЯ
img\3_49_697.jpg,"был рожден,"
img\10_27_355.jpg,Алматинская
img\0_4_48.jpg,"Верней, волчицу,"
img\0_44_621.jpg,Лишь бы не простить
img\7_12_458.jpg,осуждены идти
img\4_19_297.jpg,мерный круг
img\3_3_209.jpg,И одну лишь
img\6_15_778.jpg,Ты в синий плащ
img\10_19_10.jpg,Кокшетау
img\10_29_350.jpg,Актюбинская
img\4_22_295.jpg,"Прустно, Нина"
img\10_26_175.jpg,Акмолинская
img\3_33_703.jpg,покоится прак
img\4_50_739.jpg,однозвучен.
img\6_3_797.jpg,Перед мной
img\6_28_367.jpg,в простой оправе
img\6_9_418.jpg,Вино и страсть
img\9_42_568.jpg,за телегой
img\8_38_842.jpg,сухую воду
img\1_40_639.jpg,джигит!
img\12_34_125.jpg,Риддер
img\8_30_481.jpg,"с нем во фран,"
img\9_12_540.jpg,"К утру, когда"
img\10_4_296.jpg,Узбекистан
img\3_36_708.jpg,бы петать
img\10_37_389.jpg,Жамбылская
img\9_3_579.jpg,Проходят с
img\12_30_102.jpg,Мамлютка
img\11_26_21.jpg,Восточна Казахстанская
img\7_51_812.jpg,шестого чувства
img\1_19_651.jpg,кругу
img\13_20_165.jpg,Аксу
img\10_21_208.jpg,Россия
img\4_28_295.jpg,поляны
img\8_34_834.jpg,можно составить город
img\1_2_640.jpg,Если
img\10_16_270.jpg,ТАРАЗ
img\0_41_40.jpg,"к маме, жадно пили"
img\1_50_84.jpg,джигиту
img\10_4_201.jpg,Узбекистан
img\3_30_211.jpg,"помчался бы я,"
img\5_17_322.jpg,Ты стала вновь
img\6_31_412.jpg,Заветное кольцо.
img\10_22_175.jpg,Украина
img\3_7_702.jpg,Их забвенный
img\4_44_302.jpg,часовая
img\10_40_246.jpg,Усть-Каменогорск
img\10_22_13.jpg,Украина
img\2_41_684_.jpg,безопрадный
img\13_21_145.jpg,Актас
img\2_19_140.jpg,"Уменших, но"
img\10_39_360_.jpg,Туркистанская
img\1_30_121.jpg,добажит
img\10_36_104.jpg,Восточно-Казахстанская
img\11_51_21.jpg,Булаево
img\3_26_244.jpg,не ворон степной
img\10_30_242.jpg,Атырауская
img\8_26_832.jpg,"зного зверя в клетку,"
img\5_8_351.jpg,Где танк
img\10_35_371.jpg,Северно-Казахстанская
img\0_6_31.jpg,Откинув лапы
img\0_21_623.jpg,друг другу
img\7_41_805.jpg,"не зная о любви,"
img\10_21_45.jpg,Россия
img\10_9_141_.jpg,Атырау
img\11_24_57_.jpg,Жамбылская
img\7_31_419.jpg,с розовой зарей
img\7_24_803.jpg,"Кричит как дух,"
img\10_8_359.jpg,Актобе
img\10_38_114_.jpg,Западно-Казахстанских
img\4_41_734.jpg,возвратясь
img\7_3_806.jpg,"И женщина,"
img\2_23_165.jpg,было б
img\10_9_182_.jpg,Атырау
img\6_7_382.jpg,И я забыл
img\10_36_10.jpg,Восточно-Казахстанская
img\1_25_104.jpg,"Ишака,"
img\10_36_420.jpg,Восточно-Казахстанская
img\10_9_46.jpg,Атырау
img\2_6_124.jpg,Что ближних
img\0_8_634.jpg,Толчками кровь
img\10_14_266.jpg,ПЕТРОПАВЛОВСК
img\9_29_538.jpg,косами косцы
img\5_43_329.jpg,"могучей и свободной,"
img\7_36_826.jpg,"неудержимо,"
img\4_44_284.jpg,часовая
img\13_17_175.jpg,Новодалинский
img\8_50_834.jpg,раздаваться
img\3_23_705.jpg,Я здесь
img\8_28_480.jpg,"в бараке,"
img\8_26_488.jpg,"дикого веря в клетку,"
img\11_42_2.jpg,Ата
img\8_19_850.jpg,перешел на тепот
img\13_44_180.jpg,Ленинский
img\10_34_352.jpg,Павлодарская
img\13_38_152.jpg,Индерборский
img\5_48_764.jpg,Юных поколений
img\3_8_707_.jpg,На древней стене
img\10_29_29.jpg,Актюбенская
img\8_10_836.jpg,"надевал на себя что,"
img\10_2_112.jpg,Киргизия
img\8_27_828.jpg,срок
img\10_31_68.jpg,Карагандинская
img\2_16_165.jpg,Желанной цели
img\3_44_189.jpg,законов судьбы
img\10_19_414.jpg,Кокшетау
img\12_36_113.jpg,Сарань
img\10_22_167.jpg,Украина
img\11_26_18.jpg,Восточно-Казахстанская
img\4_29_284.jpg,свет она.
img\10_35_109.jpg,Северно-Казахстанская
img\0_0_624.jpg,Шел человек.
img\3_25_700.jpg,О! Зачем я
img\10_40_65.jpg,Усть-Каменогорск
img\10_35_394.jpg,северно-казахстанская
img\7_15_444.jpg,"И, ничего"
img\1_16_172.jpg,Я одна.
img\4_31_725.jpg,"бежит,"
img\5_35_764.jpg,"мирный трактор,"
img\1_38_169.jpg,"обнимает,"
img\2_12_177.jpg,Но вере
img\10_8_334.jpg,Актобе
img\10_32_224.jpg,Костанайская
img\1_35_660.jpg,звонких струй
img\13_29_182.jpg,Горницкий
img\10_23_33.jpg,Абхазия
img\7_19_426.jpg,варь скользкая
img\10_2_65.jpg,Киргизия
img\8_8_505.jpg,Из забывших меня
img\4_30_287.jpg,скучной
img\8_38_516_.jpg,сухую воду.
img\2_28_694.jpg,не лицемерить
img\10_13_121.jpg,Павлодар
img\11_29_55.jpg,Северо-Казахстанская
img\10_30_183.jpg,Атырауская
img\12_33_88.jpg,Приозерск
img\10_14_444.jpg,ПЕТРОПАВЛОВСК
img\10_27_30.jpg,Алматинская
img\9_31_539.jpg,ворошат корма
img\2_14_162.jpg,Противуречит
img\10_37_156.jpg,Жамбыльская
img\10_0_75.jpg,Казахстан
img\6_34_391.jpg,проклятым рам
img\8_24_485.jpg,из него
img\5_18_762.jpg,Страна
img\7_41_465.jpg,"не зная о любви,"
img\12_24_125.jpg,Кульсары
img\12_36_136.jpg,Сарань
img\10_4_153.jpg,Узбекистан
img\10_16_186.jpg,Тараз
img\5_36_348.jpg,"благоухает сад,"
img\10_24_227.jpg,Южная Осетия
img\3_38_235.jpg,"пыть с них крылом,"
img\3_1_203.jpg,Пролетевший
img\0_39_52.jpg,"Позабыли,"
img\0_14_32.jpg,Как властно пахнет
img\5_10_764.jpg,Где выл пожар
img\7_7_429.jpg,Где тишина
img\2_41_170.jpg,"безотрадный,"
img\10_21_126.jpg,Россия
img\7_15_445.jpg,"И, ничего"
img\13_46_165.jpg,Октябрьский
img\1_36_637.jpg,Обитает
img\10_29_116.jpg,Актюбинская
img\1_40_107.jpg,джигит!
img\5_5_326.jpg,Путь указуя
img\10_41_62.jpg,Южно- Казахстанская
img\11_36_8.jpg,Абай
img\9_31_541.jpg,ворошат корма
img\1_12_114.jpg,"Обнимает,"
img\10_32_248.jpg,Костанайская
img\13_27_199.jpg,Бестобе
img\12_6_137.jpg,Жаркент
img\10_19_86.jpg,Кокшау
img\10_8_425.jpg,Актобе
img\5_3_761.jpg,Отемь полны
img\10_30_156.jpg,Атырауская
img\1_28_70.jpg,ты
img\1_38_644.jpg,"обнимает,"
img\4_11_748.jpg,"Ниогня,"
img\13_6_200.jpg,Хромтау
img\10_37_148.jpg,Жамбыльская
img\4_4_254.jpg,По дороге зимней
img\13_2_193.jpg,Усть-Каменогорск
img\7_23_810.jpg,под скалькелем
img\12_4_76.jpg,Жанеозен
img\6_34_394.jpg,проклятым роем
img\4_39_750.jpg,Попадаются одне
img\2_29_166.jpg,"клятвой обещал,"
img\5_44_771.jpg,моя!
img\0_30_634.jpg,"А, точное, мать..."
img\3_11_702.jpg,над мечом
img\13_10_197.jpg,Шахтинск
img\1_41_86.jpg,"Луно,"
img\10_18_153.jpg,Туркестан
img\12_49_131.jpg,Текели
img\10_40_326.jpg,Усть-Каменогорск
img\9_37_566.jpg,клевера
img\8_48_495.jpg,чувствую солидарность
img\10_20_380.jpg,Шимкент
img\10_12_309.jpg,КызылОРДА
img\5_6_354.jpg,"На их огонь,"
img\10_12_276.jpg,Кызылорда
img\5_44_753.jpg,моя!
img\12_12_103.jpg,Зыряновск
img\10_8_231.jpg,Актобе
img\6_24_382.jpg,Твое лицо в его
img\10_38_5.jpg,Западно-Казахстанская
img\11_33_60.jpg,Мангистауская
img\10_6_84.jpg,Алматы
img\10_35_344.jpg,Северно-Казахстанская
img\3_10_186.jpg,Я стал
img\2_2_161.jpg,Что мог монах
img\6_39_366.jpg,"но ты не оглянулась,"
img\0_17_50.jpg,с глотками в них
img\9_40_867.jpg,"месяц мимоезжий,"
img\5_0_752.jpg,"Прошло петь лет,"
img\3_38_206.jpg,"ныло сных крыловн,"
img\6_16_388.jpg,В сырую ночь
img\6_19_388.jpg,Я крепко
img\11_49_9.jpg,Балхаш
img\10_6_313.jpg,АЛМАТЫ
img\8_28_837.jpg,в бараке
img\11_49_26.jpg,Балкаш
img\10_1_241.jpg,Белоруссия
img\5_49_341.jpg,"до полярных льдов,"
img\11_30_33.jpg,Карагандинская
img\9_34_873.jpg,на закате
img\2_11_183.jpg,"И жизнь поболее,"
img\10_0_384.jpg,Казахстан
img\10_19_217.jpg,Кокшетау
img\1_48_637.jpg,Мея
img\1_23_639.jpg,Дали Семелому
img\10_1_87.jpg,Белоруссия
img\13_27_174.jpg,Бестобе
img\10_29_102.jpg,Акюбинская
img\6_48_368.jpg,"о нежности, ославе,"
img\10_38_198.jpg,Западно Казахстанская
img\10_38_332.jpg,Западно-Казахстанская
img\12_26_119.jpg,Кызылорда
img\0_1_16.jpg,"долго, долго"
img\8_20_851.jpg,что сказать мне
img\3_17_708.jpg,"Но тчетны месты,"
img\2_23_155.jpg,было б
img\7_36_464.jpg,"неудержимо,"
img\0_41_614.jpg,"к маме, надно пим"
img\1_39_118.jpg,Отечеть.
img\4_49_255.jpg,"мой ямщик,"
img\10_41_9.jpg,Южно-Казахстанская
img\12_44_77.jpg,Степняк
img\10_36_261.jpg,ВОСТОЧНО-Казахстанская
img\4_49_273.jpg,мой я линик
img\9_28_569.jpg,"смеются с возу,"
img\10_7_315.jpg,Актау
img\9_29_555.jpg,косами косцы.
img\10_4_273.jpg,УЗБЕКИСТАН
img\10_25_106.jpg,Молдавия
img\12_51_134.jpg,Темиртау
img\4_4_298_.jpg,По дороге зимней
img\10_41_316_.jpg,ЮЖНО-КАЗАХСТАНСКАЯ
img\10_7_46.jpg,Актау
img\1_22_90.jpg,Вы обидели
img\6_7_366.jpg,И я забыл
img\4_41_278.jpg,"возвратясь,"
img\2_39_168.jpg,хладныя
img\2_12_671.jpg,Но вере
img\10_21_306.jpg,Россия
img\5_23_358.jpg,От Настия и
img\8_47_487.jpg,длиной
img\4_34_270.jpg,родное
img\3_14_702.jpg,И по сводам бы
img\6_0_793.jpg,О доблестях
img\10_37_264.jpg,Жамбыльская
img\3_49_192.jpg,"был рожден,"
img\1_8_76.jpg,стыда
img\1_38_652.jpg,"обнимает,"
img\12_44_90.jpg,Степник
img\10_8_187.jpg,Актобе
img\10_19_288.jpg,Кокшетау
img\1_12_63.jpg,"Обнимает,"
img\12_4_130.jpg,Жанаозен
img\4_45_744.jpg,"свой совершит,"
img\10_29_111.jpg,Актюбинская
img\11_43_39.jpg,Алматы
img\8_27_485.jpg,срок
img\11_29_44.jpg,северо- Казахстанской
img\9_20_574.jpg,С трухой и
img\3_7_191.jpg,Их забвенный
img\11_30_28.jpg,Карагандинская
img\9_47_566.jpg,полдень
img\13_41_174.jpg,Киевка
img\4_8_249.jpg,что-то слышится
img\1_41_74.jpg,"луна,"
img\3_6_241.jpg,Где в замке пустом
img\7_3_420.jpg,"И женщина,"
img\1_45_661.jpg,скакуна
img\4_16_289.jpg,Я забудусь
img\5_22_769.jpg,Для мирной жизни
img\11_7_34.jpg,обл
img\0_33_620.jpg,перехваченного плыла
img\4_28_255.jpg,поляны
img\13_47_190.jpg,Осикаровка
img\10_24_321.jpg,Южная Осетия
img\7_12_812.jpg,Жуждены идти
img\12_7_77.jpg,Жезказган
img\6_6_775.jpg,бы отдала свою
img\5_35_342.jpg,"мирный трактор,"
img\9_36_862.jpg,Ложится на полати
img\10_27_419.jpg,Алматинская
img\1_50_643.jpg,"джигиту,"
img\6_36_412.jpg,"преданалом,"
img\10_18_21.jpg,Туркестант
img\10_36_375.jpg,Восточно-Казахстанская
img\10_37_382.jpg,Жамбыльская
img\2_40_170.jpg,"каждый миг,"
img\0_47_8.jpg,будут мстить.
img\10_4_344.jpg,Узбекистан
img\7_49_464.jpg,природы и искусства
img\8_19_517.jpg,перешел на телот.
img\5_21_764.jpg,Войной
img\6_22_380.jpg,Уж не мечтать
img\2_31_172.jpg,"не всегда,"
img\13_36_190.jpg,Затобольск
img\0_30_614.jpg,"А, точнее, мать."
img\6_12_394.jpg,как молодость
img\1_45_119.jpg,"скакуна,"
img\10_1_16.jpg,Белоруссия
img\1_0_111.jpg,Догони меня
img\1_14_221.jpg,отстал
img\3_42_716.jpg,столкнул бы он.
img\8_47_527.jpg,"длинной,"
img\10_7_129.jpg,Аутау
img\10_5_433.jpg,Астана
img\12_49_102.jpg,Текели
img\10_12_438.jpg,Кызылорда
img\8_33_514.jpg,Что мня вскоренка
img\3_31_722.jpg,"предков поля,"
img\1_30_103.jpg,добежит.
img\10_9_287.jpg,Атырау
img\0_22_8.jpg,и человек пошел
img\11_37_41.jpg,Аккаль
img\10_40_375.jpg,Усть-Каменогорск
img\5_41_360.jpg,"ныло от разлуки,"
img\1_38_70.jpg,"обнимает,"
img\3_11_201.jpg,над еагом
img\0_19_627.jpg,И будут мстить
img\1_24_74.jpg,И красивому
img\10_11_203.jpg,Костанай
img\4_30_304.jpg,скучной
img\1_44_650.jpg,по
img\10_9_437.jpg,Атырау
img\0_17_55.jpg,Стотками в них
img\13_18_153.jpg,Айтеке би
img\0_13_41.jpg,Голодные волчата
img\10_40_270.jpg,УСТЬ-КАМЕНОГОРСК
img\10_27_59.jpg,Алматинская
img\12_5_91.jpg,Жанатас
img\5_15_306.jpg,"И там, где сердце"
img\10_34_314.jpg,Павлодарская
img\0_29_57.jpg,он увиде волка
img\13_34_155.jpg,Жезкорган
img\10_12_87.jpg,Кызылорда
img\9_47_858.jpg,Полдень
img\10_5_21.jpg,Астана
img\4_46_273.jpg,удалял
img\10_30_30.jpg,Атырауская
img\0_1_620.jpg,"долго, долго"
img\10_20_40.jpg,Шымкент.
img\10_13_294.jpg,Павлодар
img\5_38_753.jpg,легкие лятят.
img\10_2_300.jpg,Киргизия
img\2_8_184.jpg,что время лечит
img\13_47_155.jpg,Осакаровка
img\11_27_34.jpg,Западно-Казахстанская
img\5_45_308.jpg,навсегда
img\0_35_620.jpg,Охотничьими псами?
img\6_5_384.jpg,Я бросил в ночь
img\10_31_285.jpg,Карагандинская
img\10_2_469.jpg,Киргизия
img\3_1_188.jpg,Пролетевший
img\10_18_24.jpg,Туркестан
img\10_2_359.jpg,Киргизия
img\6_0_406.jpg,О доблестях
img\2_39_170.jpg,хладный
img\10_6_178.jpg,Алматы
img\11_42_41.jpg,Алга
img\11_35_67.jpg,Астама
img\1_37_644.jpg,"моей лежит,"
img\10_32_177.jpg,Катанайская
img\5_30_307.jpg,мрак приморской ночи
img\3_44_698.jpg,законов судьбы
img\5_33_315.jpg,моряки глядят
img\10_25_459.jpg,Молдавия
img\13_23_192_.jpg,Аршалы
img\12_1_110.jpg,Ерейментау
img\11_46_61.jpg,Арысь
img\11_13_66_.jpg,р-н
img\6_40_792.jpg,но ты не снизошла
img\6_49_783.jpg,молодость прошла
img\11_8_32.jpg,обл.
img\10_29_78.jpg,Актюбинская
img\12_13_83.jpg,Казалинск
img\7_49_812.jpg,природы и искусства
img\9_50_555.jpg,"водка на анисе,"
img\10_32_286.jpg,Костанайская
img\2_36_167.jpg,не названье
img\9_29_860.jpg,посоле концы
img\7_31_454.jpg,с розовой зарей
img\10_23_100.jpg,Абхазия
img\9_8_874.jpg,Стог принимает
img\10_2_370.jpg,Киргизия
img\5_42_306.jpg,качаля колыбель.
img\8_32_488.jpg,дважды бывал распорот
img\8_26_494.jpg,"Дикого зверя в нятку,"
img\8_27_851.jpg,срок
img\11_32_17.jpg,Кызылординская
img\10_8_308.jpg,Актобе
img\0_48_4.jpg,своей дорогой.
img\10_41_132.jpg,Южно-казахстанская
img\10_14_136.jpg,Петропавловск
img\0_26_617.jpg,Шел спенно
img\10_34_382.jpg,Павлодарская
img\10_0_432.jpg,Казахстан
img\0_0_31.jpg,Шел человек
img\4_5_745.jpg,Тройка борзая
img\1_27_655_.jpg,джигит
img\6_24_375.jpg,Твое лицо в его
img\13_34_142_.jpg,Жезназгау
img\12_1_102.jpg,Ерейментау
img\10_6_350.jpg,Алматы
img\10_9_118.jpg,Атырау
img\10_37_436.jpg,Жамбыльская
img\13_39_198.jpg,Карабалык
img\0_18_35.jpg,Каму? Любому
img\1_29_643.jpg,"и львок,"
img\10_26_375.jpg,Акмолинская
img\10_9_236.jpg,Атыращ
img\2_14_170.jpg,Противуречит
img\7_10_422.jpg,Мгновение бежит
img\5_19_763.jpg,Но живы
img\13_50_150.jpg,Сарыозек
img\10_23_437.jpg,Абхазия
img\8_16_522.jpg,не оставляя
img\10_31_170.jpg,Карагандинская
img\5_17_343.jpg,Ты стала вновь
img\13_0_200.jpg,Туркестан
img\10_23_59.jpg,Абхазия
img\10_23_242.jpg,Абхазия
img\11_39_7.jpg,Аксу
img\11_43_34.jpg,Алматы
img\13_33_167.jpg,Жайрем
img\7_44_462.jpg,сознания бессилья
img\12_33_84.jpg,Прелозерск
img\3_41_188.jpg,"и одним пробужден,"
img\5_33_426.jpg,моряки глядят
img\1_47_119.jpg,"люди,"
img\8_17_473.jpg,Позволял своим
img\10_35_271.jpg,СЕВЕРО-КАЗАХСТАНСКАЯ
img\9_6_540.jpg,И складывают
img\12_50_84.jpg,Темир
img\8_35_481.jpg,помнящих волли гуанз
img\13_36_145.jpg,Затобольск
img\10_5_470.jpg,Астана
img\6_11_404.jpg,И звал
img\10_25_267.jpg,МОЛДАДИЯ
img\5_41_329.jpg,"ныло от разлуки,"
img\7_14_446.jpg,Следит порой за
img\2_34_671.jpg,"от страданья,"
img\11_9_28.jpg,город
img\1_20_664.jpg,Злые
img\6_19_779.jpg,Я крепко
img\4_23_255.jpg,Дремля смолкнул
img\8_28_508.jpg,в бараке
img\10_0_92.jpg,Казахстан
img\0_21_26.jpg,Друг другу
img\6_45_778.jpg,силю
img\10_0_109.jpg,Казахстан
img\10_7_275.jpg,Актау
img\9_15_864.jpg,Зарывшись.
img\12_32_128_.jpg,Петропавловск
img\13_26_159.jpg,Белколь
img\2_19_680.jpg,"Умерших, но"
img\0_2_8.jpg,нам это
img\6_2_793.jpg,Когда твое лицо
img\9_27_859.jpg,"во все концы,"
img\10_14_295.jpg,Петропавловск
img\12_45_96.jpg,Тайныша
img\10_1_161.jpg,Белоруссия
img\10_37_7.jpg,Жамбыская
img\10_36_473.jpg,ВОСТОЧНО- КАЗАХТАНСКАЯ
img\6_34_409.jpg,проклятым роем..
img\10_18_366.jpg,Туркитан
img\10_30_196.jpg,Атырауская
img\13_1_159.jpg,Уральск
img\10_38_81.jpg,Западно-Казахстанская
img\3_37_190.jpg,и щитом
img\10_41_25.jpg,Южно-Казахстанская
img\8_5_838.jpg,С высоты ледника
img\10_26_388.jpg,Акмолинская
img\10_31_39.jpg,Карагандинская
img\9_45_539.jpg,ночлега
img\3_32_235.jpg,"на туманных горах,"
img\0_1_32.jpg,"долго, долго"
img\1_24_102.jpg,И красивому
img\1_18_76.jpg,Кровь
img\10_6_56.jpg,Арматы
img\5_9_313.jpg,там ныне
img\10_27_366.jpg,Алматинская
img\7_13_422.jpg,"Как мальчик,"
img\10_22_360.jpg,Украина
img\10_4_415.jpg,Узбекстан
img\13_47_192.jpg,Осакаровка
img\10_29_37.jpg,Актюбинская
img\8_12_494.jpg,и не пил только
img\2_11_179.jpg,"И жизнь поболее,"
img\3_10_241.jpg,Я стал
img\2_47_166.jpg,"не испугает,"
img\7_34_814.jpg,бессмертными стихами?
img\11_26_19.jpg,Восточно-Казахстанская
img\7_40_434.jpg,девичьим купаньем
img\2_23_181.jpg,было б
img\10_39_170.jpg,Туркестанская
img\6_19_368.jpg,Я крепко
img\11_39_69.jpg,Аксу
img\3_5_720.jpg,Где цветут моих
img\8_8_848.jpg,Из забывших меня
img\8_12_851.jpg,и не пил только
img\1_17_69.jpg,Мои руки
img\5_22_761.jpg,Для мирной гнули
img\1_3_655.jpg,влюблен
img\13_24_185.jpg,Пасу
img\2_34_674.jpg,от страдание
img\2_7_155.jpg,Они прощают
img\0_15_60.jpg,"Они, прижавшись"
img\11_34_43.jpg,Костанайска. 4
img\5_46_360.jpg,памяти народной
img\3_42_703.jpg,смолкнул бы он
img\6_11_417.jpg,И звал
img\11_47_10.jpg,Атбасар
img\7_23_801.jpg,Под скальнелем
img\13_20_156.jpg,Аксу
img\9_30_549.jpg,погода
img\10_29_297.jpg,Актюбинская
img\0_29_61.jpg,он увидел волка
img\10_19_228.jpg,Кокшетау
img\2_32_132.jpg,малые ошибки
img\1_1_72.jpg,"Не жалей коше,"
img\10_25_191.jpg,Молдавия
img\12_29_85.jpg,Макинск
img\5_51_320.jpg,новых городов
img\3_25_197.jpg,О! Зачем я
img\9_5_550.jpg,Гребут и
img\10_0_463.jpg,Казахстан
img\10_9_73.jpg,Атырау
img\3_19_206.jpg,Мож мной и холмами
img\8_17_836.jpg,Позволял своим
img\4_50_283.jpg,однозвучен
img\7_45_803.jpg,почуя на плечах
img\2_3_161.jpg,"И жить, как"
img\3_37_705.jpg,и щитом
img\0_51_6.jpg,защищала мать..
img\12_14_132.jpg,Кандыагаш
img\10_38_237.jpg,западно- Казанстанская
img\10_6_278.jpg,Алматы
img\10_12_364.jpg,Кызылорда
img\12_33_91.jpg,Приозерск
img\11_50_67.jpg,Байконыр
img\3_21_287.jpg,Последний потомок
img\3_31_199.jpg,"предков поля,"
img\1_18_651.jpg,Кровь
img\5_41_353.jpg,было от разлуки
img\1_51_97.jpg,А не коня!...
img\13_24_166.jpg,Атасу
img\10_14_147.jpg,Петропавловск
img\7_39_474_.jpg,игры позабыв свои
img\5_24_769.jpg,Как памятники
img\1_37_164.jpg,моей лежит
img\10_22_470.jpg,Украина
img\6_49_387.jpg,молодось прошла!
img\2_19_690.jpg,"Умерших, но"
img\11_44_61.jpg,Аральск
img\3_14_190.jpg,И по сводам бы
img\13_24_204.jpg,Атысу
img\2_36_673.jpg,не названье
img\11_27_68.jpg,Западно-Казахстанская
img\8_6_848.jpg,"трижды тонул,"
img\5_14_319.jpg,Взывали к лиценью
img\6_40_784_.jpg,но ты не сждания
img\7_45_825.jpg,почуя на плечах
img\11_11_50_.jpg,Район
img\2_29_184.jpg,"клятвой обещаи,"
img\1_5_109.jpg,"Я люблю тебя,"
img\10_32_123.jpg,Костанайские
img\0_40_630.jpg,в зарослях укра н
img\10_14_168.jpg,Петропавлоск
img\6_0_388.jpg,"О доблестях,"
img\10_2_422.jpg,Киргизия
img\0_40_27.jpg,"в зарослях укроп,"
img\4_24_725.jpg,Колокольчик
img\3_35_703.jpg,меч их весит
img\10_29_49.jpg,Актюбинская
img\10_7_369.jpg,Актау
img\10_4_470.jpg,Узбекистан
img\1_21_85.jpg,Злые
img\10_24_334.jpg,Южная Осетина
img\0_2_612.jpg,Нам это
img\0_45_60.jpg,"В отдельности,"
img\10_34_433.jpg,Павлодарская
img\1_38_123.jpg,"обнимает,"
img\10_37_377.jpg,Жамбыльская
img\8_10_488.jpg,надевал на себя что
img\6_23_376.jpg,Все миновалось
img\10_6_331.jpg,Алматы
img\2_40_172.jpg,"каждый лиг,"
img\2_4_161.jpg,Что поцелуй
img\4_36_255.jpg,"По сердечная тоска,"
img\3_30_189.jpg,"помчался бы я,"
img\10_24_46.jpg,Южная Осетия
img\0_1_616.jpg,"долго, долго"
img\10_40_434.jpg,Усть-каменогорск
img\3_6_191.jpg,"Где в замке пустош,"
img\2_36_140_.jpg,не названье
img\7_36_432.jpg,неудержимо
img\4_3_278_.jpg,Льет печально
img\5_31_361.jpg,"моряку, горят"
img\10_40_233.jpg,Усть-Каменогорск
img\13_42_187.jpg,Конырат
img\5_48_751.jpg,"юных поколений,"
img\1_38_108.jpg,"обнимает,"
img\6_36_774.jpg,"перед аналоем,"
img\7_34_428.jpg,бессмертными стихами?
img\0_19_56.jpg,и будут истить
img\3_23_232.jpg,Я звесь
img\3_41_710.jpg,и одним произведен
img\0_3_612.jpg,В густой лощине
img\10_38_369.jpg,Западно-Казахстанская
img\13_12_188.jpg,Шу
img\1_14_116.jpg,отстал
img\10_7_361.jpg,Актау
img\9_42_531.jpg,за телегой
img\1_6_642.jpg,Голос
img\10_35_329.jpg,СЕВЕРНО- КАЗАХСТАНСКАЯ
img\11_42_8.jpg,Алга
img\10_26_11.jpg,Акмолинская
img\10_32_240.jpg,Катанайская
img\10_21_12.jpg,Россия
img\10_18_174.jpg,Туркестан
img\2_17_168.jpg,И сердце
img\7_44_422.jpg,сознания бессилья
img\1_7_93.jpg,Голос
img\10_13_332.jpg,ПАВЛОДАР
img\10_6_466.jpg,Алматы
img\8_32_490.jpg,дважды бывал распорот
img\8_45_513_.jpg,Теперь мне сорок.
img\4_49_270.jpg,"мой ящик,"
img\10_25_247.jpg,Молдавия
img\13_0_198.jpg,Туркестан
img\10_30_410.jpg,Атырауская
img\1_7_651.jpg,Голос
img\10_35_304.jpg,ЕЕВЕРНО- КАЗАХСТАНСКАЯ
img\5_36_320.jpg,"благоухает сад,"
img\10_31_70.jpg,Караландинская
img\0_27_24.jpg,Куда? Зачем?
img\2_31_679.jpg,"не всегда,"
img\13_22_147.jpg,Актау
img\11_37_52.jpg,Акколь
img\2_19_128.jpg,"Умерших, но"
img\10_31_253.jpg,Карагандинская
img\6_37_379.jpg,"тебя,"
img\9_35_859.jpg,"двора,"
img\12_33_70.jpg,Приозерск
img\12_47_117.jpg,Талдыкорган
img\11_11_11_.jpg,Район
img\10_8_352.jpg,Актобе
img\8_0_512.jpg,Я входил вместо
img\13_7_154.jpg,Шалкар
img\10_22_410.jpg,Украина
img\5_19_308.jpg,Но живы
img\11_38_67.jpg,Аксано
img\4_30_728.jpg,скучной
img\8_23_476.jpg,Но пока мне рот
img\2_46_141.jpg,"каких ум нет,"
img\3_40_721.jpg,"звук полетел,"
img\2_34_132.jpg,от страданья
img\1_3_104.jpg,влюблен
img\1_38_117_.jpg,"обнимает,"
img\12_23_136.jpg,Костанай
img\10_12_432.jpg,Кызыловца
img\10_24_303.jpg,Южная Осетия
img\3_7_214.jpg,Их забвенный
img\9_37_535.jpg,клевера.
img\12_24_123.jpg,Кульсары
